2|Nature
25L0|personifikace města, města-patron(es)
25L1|city represented symbolically
25L11|city-crown, mural crown
25M|sedm divů světa
25M1|Egyptské pyramidy (Div světa)
25M2|visuté zahrady Semiramis v Babylonu (Div světa)
25M3|artemidin chrám v Efesu (div světa)
25M4|diova socha od Fidia (Div světa)
25M5|Mauzoleum v Halikarnassu (div světa)
25M6|Rhodský kolos (div světa)
25M7|Alexandrijský faros (div světa)
25M8|další památky, které jsou někdy zařazovány mezi divy světa
25M8(...)|další památky, které jsou někdy zařazovány mezi divy světa (s NÁZVEM)
25N|fictitious countries
25N(...)|fiktivní země (s NÁZVEM)
25N(ATLANTIS)|fictitious countries: Atlantis
25N1|Země Cockaigne
26|meteorological phenomena
26A|clouds
26A1|high clouds
26A11|cirrus (high clouds)
26A12|cirrostratus
26A2|medium altitude clouds
26A21|cirrocumulus, i.e. mackerel clouds
26A22|altocumulus
26A23|altostratus
26A3|lower clouds
26A31|stratocumulus
26A32|nimbus, i.e. rain clouds
26A4|nízké mraky a mraky vznikající v důsledku stoupajících vzdušných proudů
26A41|cumulus, i.e. good weather clouds
26A42|cumulonimbus, i.e. thunder clouds
26A5|uniformly spread high-hanging haze
26A51|stratus
26B|rain
26B0|'Pioggia, ninfa dell'aria' (Ripa)
26B1|mist, fog
26B2|rainbow
26B20|'Iride, ninfa dell'aria' (Ripa)
26B3|dew
26B30|'Rugiada, ninfa dell'aria' (Ripa)
26B4|downpour, rain shower
26B9|drought
26C|winds
26C0|'Venti' (Ripa)
26C1|větry podle několika divizí
26C11|čtyři hlavní směry větru
26C111|severní vítr (jeden ze čtyř hlavních směrů)
26C112|východní vítr (jeden ze čtyř hlavních směrů)
26C113|jižní vítr (jeden ze čtyř hlavních směrů)
26C114|západní vítr (jeden ze čtyř hlavních směrů)
26C12|division into eight wind directions
26C121|severní vítr, "Aquilo", "Boreas", "Septentrionarius" (jeden z osmi směrů)
26C122|severovýchodní vítr, "Kaikias" (Caecias) (jeden z osmi směrů)
26C123|východní vítr, "Subsolanus" (jeden z osmi směrů)
26C124|jihovýchodní vítr, "Eurus", "Volturnus"; "Euro" (Ripa) (jeden z osmi směrů)
26C125|jižní vítr, "Auster", "Notus" (jeden z osmi směrů)
26C126|jihozápadní vítr, "Africus" (jeden z osmi směrů)
26C127|západní vítr, "Favonius", "Zephirus" (jeden z osmi směrů)
26C128|severozápadní vítr, "Iapyx", "Caurus" (jeden z osmi směrů)
26C13|division into sixteen wind directions
26C131|rozdělení na šestnáct směrů větru, od severu k jihu, ve směru hodinových ručiček
26C1311|severní vítr (N) (jeden ze šestnácti směrů)
26C1312|severoseverovýchodní vítr (NNE) (jeden ze šestnácti směrů)
26C1313|severovýchodní vítr (NE) (jeden ze šestnácti směrů)
26C1314|východoseverovýchodní vítr (ENE) (jeden ze šestnácti směrů)
26C1315|východní vítr (E) (jeden ze šestnácti směrů)
26C1316|východojižní vítr (ESE) (jeden ze šestnácti směrů)
26C1317|jihovýchodní vítr (SE) (jeden ze šestnácti směrů)
26C1318|jihovýchodní vítr (SSE) (jeden ze šestnácti směrů)
26C132|od jihu k severu ve směru hodinových ručiček
26C1321|jižní vítr (S) (jeden ze šestnácti směrů)
26C1322|jiho-jihozápadní vítr (SSW) (jeden ze šestnácti směrů)
26C1323|jihozápadní vítr (JZ) (jeden ze šestnácti směrů)
26C1324|západo-jihozápadní vítr (WSW) (jeden ze šestnácti směrů)
26C1325|západní vítr (W) (jeden ze šestnácti směrů)
26C1326|západo-severozápadní vítr (WNW) (jeden ze šestnácti směrů)
26C1327|severozápadní vítr (NW) (jeden ze šestnácti směrů)
26C1328|severoseverozápadní vítr (NNW) (jeden ze šestnácti směrů)
26C14|další divize větrů
26C2|rozdělení větrů podle síly
26C21|námořní termíny pro sílu větru
26C21(...)|námořní termíny pro sílu větru (s NAME)
26C22|stupnice Beaufort
26C3|storm
26C31|bouře na souši
26C32|bouře na moři
26C33|sandstorm
26C34|snowstorm
26C35|whirlwind, cyclone, hurricane, typhoon, tornado
26C351|vichřice, cyklón, hurikán, tajfun, tornádo na pevnině
26C352|vichřice, cyklón, hurikán, tajfun, tornádo na moři
26C4|weather-vane
26C41|weathercock
26C42|windsock
26C5|barometer
26C6|vítr jako lidská tvář, která vane se zakulacenými tvářemi
26C61|s křídly připevněnými k hlavě
26C9|bezvětří, klid
26D|frost, freezing weather
26D1|snow
26D11|avalanche
26D111|protection against avalanches
26D2|hail
26D3|glazed frost, hoar frost
26D4|ice ~ freezing weather
26D41|drift ice
26D42|icicle
26D5|severe winters
26D9|thaw
26E|thunderstorm
26E1|thunder
26E2|blesk, blesk, blesk z čistého nebe
26E21|lightning conductor
26E22|nehody s bleskem
26E3|other electrical weather phenomena
26E31|St. Elmo's fire
26E32|northern lights, 'aurora borealis'
26F|dobré a špatné počasí
26F1|good weather
26F10|'Salubrità o purità dell'aria' (Ripa)
26F11|heat-wave
26F111|sunstroke
26F2|bad weather
26F21|cold-wave
26F22|'Pruina', winter weather
26F3|následky počasí, např. po suchu, před bouří, po cyklonu
26G|mirage, 'fata morgana'
26H|still other meteorological phenomena
29|surrealia, surrealistic representations
29A|animals acting as human beings
29A1|"mundus inversus", převrácený svět, převrácený svět, "le monde bestourné"
29A2|rostliny nebo stromy, které se chovají jako lidé nebo jsou s nimi srovnávány
29B|rostliny se chovají jako lidé nebo zvířata
29C|ožívající předměty, např. loutky
29D|přírodní formy v kamenech, dřevě, mracích atd. interpretované jako zobrazení
3|Člověk, člověk obecně
31|člověk v obecném biologickém smyslu
31A|(nahá) lidská postava; "Corpo humano" (Ripa)
31A1|canon, proportions
31A11|stojící postava (kánon, proporce)
31A12|postava v kruhu nebo čtverci, nohy od sebe a ruce zvednuté nebo natažené do stran
31A13|jiné systémy nebo kánony
31A14|lidská postava ideálních proporcí, např. akademický akt
31A140|alegorické zobrazení lidské postavy ideálních proporcí
31A141|nahý se zakrytými genitáliemi
31A19|'homo Platonis', 'animal bipes implume'
31A2|anatomy (non-medical)
31A21|(human) skeleton
31A211|(human) skull
31A2111|jaw (human)
31A2112|teeth
31A21121|front teeth
31A21122|back teeth, molars
31A212|thorax
31A2121|ribs
31A2122|spine
31A2123|clavicle, collar-bone
31A2124|scapula, shoulder-blade
31A213|pelvis
31A214|kosti paží
31A2141|humerus, kost horní části paže
31A2142|vřetenní a loketní kost, kosti dolní končetiny
31A2143|carpus a metacarpus, části ruky
31A2144|prstní články prstů
31A215|kosti nohou
31A2151|stehenní kost, kost horní části nohy
31A2152|holenní a lýtková kost, kosti dolní končetiny
31A2153|tarsus a metatarsus, části chodidla
31A2154|prstní články prstů na nohou
31A216|kosti obecně (lidské tělo)
31A22|části lidského těla (kromě kostry)
31A221|head (human)
31A2211|face
31A22111|části obličeje
31A22111(...)|části obličeje (s NAME)
31A22111(LIPS)|části obličeje: rty
31A22111(NOSE)|části obličeje: nos
31A2212|eyes
31A22121|'imago omnia videntis'
31A2213|ears
31A2214|mouth
31A22141|tongue
31A2215|head (internal)
31A22151|brains
31A22152|nasal cavity
31A22153|dutina ústní a krční
31A222|chest, bust
31A2221|heart
31A22210|heart symbolism
31A222101|profane heart symbolism ~ love
31A22211|části srdce
31A2222|lungs, bronchia
31A22221|breathing, respiration
31A22222|lapá po dechu
31A22229|suffocating
31A2223|breasts
31A22231|nipples
31A22232|breasts giving milk
31A2224|shoulder
31A2225|back
31A2226|torso
31A223|abdomen, belly (human being)
31A2231|external aspects ~ abdomen
31A22311|navel
31A22312|hip
31A2232|glands
31A22321|liver (human anatomy)
31A22322|gall bladder
31A22323|spleen
31A22324|kidney
31A2233|stomach
31A22331|gullet
31A2234|intestines
31A2235|bladder
31A2236|sexual organs (human)
31A22361|male sexual organs
31A223611|testicles
31A223612|penis, phallus
31A2236121|obraz falus, 'phallos'
31A223613|sperm
31A22362|female sexual organs
31A223621|womb, uterus
31A2236211|děloha s plodem
31A223622|ovaries
31A223623|menstruation
31A223624|vagina
31A2237|buttocks, 'partes posteriores'
31A22371|anus
31A224|arms
31A2241|upper arm
31A2242|elbow
31A2243|lower arm
31A2244|wrist
31A2245|hand
31A22451|hand-print
31A2246|fingers
31A22461|thumb
31A22462|index finger, forefinger
31A22463|middle finger, second finger
31A22464|ring finger
31A22465|little finger
31A2247|nails (fingers)
31A225|legs
31A2251|upper leg
31A2252|knee
31A2253|lower leg
31A2254|ankle
31A2255|foot
31A22551|heel
31A22552|foot-print, track
31A2256|toes
31A2257|nails (toes)
31A226|other anatomical details
31A2261|blood circulation
31A22611|blood
31A22612|arteries
31A22613|veins
31A2262|skin (human)
31A22621|hair
31A22622|body hair
31A22623|pubic hair
31A22624|skin colour
31A22624(...)|barva pleti (s číslem FITZPATRICK)
31A2263|muscles
31A2264|tendons, sinews
31A2265|nerves
31A23|postoje lidské postavy
31A231|stojící postava
31A2311|'contrapposto', 'Standbein und Spielbein'
31A2312|'figura serpentinata'
31A2313|stoj na jedné noze
31A2319|stoj na hlavě nebo na rukou
31A232|nakloněná postava
31A2321|leaning forward
31A2322|leaning backward
31A2323|leaning sideways
31A233|klečící postava
31A2331|pokleknutí na obě kolena
31A234|dřepící, krčící se postava
31A2341|schoulená postava
31A235|sedící postava
31A2351|sedí na zemi
31A2352|sedí na vyvýšenině
31A2353|sezení s rukama nebo lokty na kolenou
31A23531|sezení s rukou (rukama) opřenou o stehno nebo koleno
31A2354|sedět někomu na klíně
31A236|ležící postava
31A2361|vleže na zádech se zdviženou horní částí těla
31A2362|lying face downwards
31A2363|leží na jednom boku, natažený
31A2364|vleže na boku, se zdviženou horní částí těla a opřený o paži
31A2365|vleže na zádech s rukama pod hlavou
31A2366|vleže obličejem dolů s rukama pod hlavou
31A237|visící postava (za ruce, nohy atd.)
31A2371|visí za ruce
31A23711|hanging by one arm
31A2372|visí za nohy
31A23721|hanging by one leg
31A2373|zavěšení za jiné části těla
31A23731|visí za vlasy
31A23732|visí za zuby
31A239|další postoje lidské postavy, které nejsou uvedeny výše
31A2391|ohýbací figura
31A24|polohy hlavy
31A241|hlava v normální vzpřímené poloze
31A242|head turned sideways
31A2421|hlava otočená doleva
31A2422|hlava otočená doprava
31A243|head bent backwards
31A244|head bent forward; bowing
31A245|hlava skloněná doleva
31A246|hlava skloněná doprava
31A247|pohled přes rameno
31A249|další polohy hlavy, které nejsou uvedeny výše
31A25|postoje a gesta paží a rukou
31A251|postoje a gesta paží a rukou obecně
31A2511|arm raised upward
31A25111|zvednuté ruce se zavřenými prsty
31A25112|zvednutá ruka s roztaženými prsty
31A25113|zvednutá ruka s pěstí
31A2512|arm stretched forward
31A2513|arm stretched sidewards
31A2514|arm held backwards
31A2515|arm held downwards
31A2516|paže nebo ruka držená před tělem
31A25161|paže nebo ruka držená před hrudníkem
31A251611|ruka držící prso
31A25162|ruka na srdci
31A25163|úder ruky do hrudníku
31A25164|ruka odkrývající hrudník
31A25165|ruce složené přes břicho
31A2517|paže nebo ruka ohnutá za tělem
31A25171|ruka ohnutá za zády
31A25172|ruka za hlavou
31A2518|ruka na boku
31A2519|hand not visible
31A25191|ruka v kapse
31A25192|ruka v rukávu
31A25193|ruka na prsou (nebo na břiše), zasunutá do otvoru hábitu
31A252|vzájemné postoje a gesta paží a rukou
31A2521|arms crossed
31A25211|zkřížené ruce za zády
31A25212|ruce zkřížené na prsou
31A2522|hands folded
31A25221|ruce se sepjatými prsty
31A25222|rubbing, wringing one's hands
31A2523|hands against each other
31A25231|ruce s konečky prstů proti sobě
31A2524|odpočítává argumenty, počítá na prstech
31A2525|ruce na sobě
31A253|postoje a gesta paží a rukou ve vztahu k hlavě
31A2531|ruka(y) ohnutá(é) směrem k hlavě
31A25311|"caput manui innixum", hlava držená v ruce (rukou)
31A25312|hlava držená v rukou, lokty opřené o vyvýšeninu nebo o kolena
31A25313|zakrytí hlavy, přetažení závěsu přes obličej
31A25314|ruka(y) za hlavou
31A2532|ruka se dotýká vousů
31A2533|ruka směrem k čelu
31A25331|ukazováčkem na čelo
31A25332|"cornuto", tj. zdvižený ukazováček a malíček ohnutý nad čelem
31A2534|ruku (ruce) směrem k oku (očím)
31A25341|pohled s rukou nad očima
31A25342|nahlížení mezi prsty
31A25343|rubbing one's eyes
31A25344|wiping away tears
31A2535|ruka(y) směrem k nosu
31A25351|držet se za nos
31A2536|ruka(y) směrem k ústům
31A25361|pískání na prsty
31A25362|tahání za koutky úst
31A25363|olizování jídla z prstu
31A2537|ruku (ruce) směrem k uchu (uším)
31A25371|cupping one's ear
31A25372|scratching one's ear
31A25373|covering one's ear
31A254|postoje a gesta paží a rukou ve vztahu k jiné osobě
31A2541|uchopení někoho za paži
31A25411|chůze ruku v ruce
31A2542|vkládání rukou
31A2543|uchopení někoho za ruku nebo zápěstí; sepnuté ruce
31A25431|tři nebo více sepnutých rukou, což znamená "v jednotě je síla"
31A25432|vodit někoho za ruku nebo zápěstí
31A25433|"immixtio manuum", vložení sepnutých rukou mezi ruce jiné osoby
31A25434|slapping each other's palms
31A2544|uchopení někoho za hlavu
31A25441|chytit někoho za vlasy
31A25442|chytit někoho za krk
31A25443|chytit někoho pod krkem
31A2545|uchopení někoho za rameno
31A2546|uchopení někoho za nohy
31A25461|uchopení někoho za nohy
31A2549|uchopení někoho za jiné části těla
31A255|postoje a gesta rukou a prstů
31A2551|postoje a gesta rukou
31A25511|fingers closed
31A25512|fingers spread out
31A25513|ruka sevřená v pěst
31A2552|postoje a gesta dlaní
31A25521|dlaň otočená vzhůru
31A25522|dlaň otočená dolů
31A2553|držení a gesta palce
31A25531|thumb turned up
31A25532|thumb turned down
31A2554|držení a gesta palce a ostatních prstů
31A25541|pohlazení palcem po horní části ukazováku
31A25542|palec mezi ukazováčkem a prostředníčkem
31A25543|snapping one's fingers
31A2555|držení a gesta ukazováčku
31A25551|index finger upwards
31A25552|index finger forwards, pointing, indicating
31A25553|ukázat prstem na osobu, pokynout jí
31A2556|držení a gesta ukazováčku a prostředníčku
31A25561|vztyčený ukazováček a prostředníček, zavřený
31A25562|vztyčený ukazováček a prostředníček, roztažený; znak V
31A2559|držení a gesta ostatních prstů
31A256|gesture-language
31A259|další postoje a gesta paží a rukou, které nejsou uvedeny nebo určeny v položkách 31 A 25 1 až 31 A 25 6
31A26|polohy nohou
31A261|nohy ve stejné poloze
31A2611|both legs straight
31A26111|stoj nebo předklon s oběma nohama rovně, vedle sebe, chodidla rovně na zemi
31A26112|stoj nebo předklon s oběma nohama rovně, vedle sebe, stoj na špičkách
31A26113|vsedě nebo vleže s oběma nohama rovně vedle sebe
31A26114|ve stoje, v předklonu, vsedě nebo vleže s rozkročenýma nohama
31A26115|vleže se zdviženýma nohama, nataženýma
31A2612|both legs bent
31A26121|stoj s pokrčenýma nohama vedle sebe
31A26122|vsedě s pokrčenýma nohama vedle sebe
31A26123|dřep s nohama vedle sebe
31A26124|obě nohy pokrčené, vedle sebe, kolena na zemi; v kleče
31A26125|obě nohy pokrčené vedle sebe, kolena přitažená k hrudníku
31A26126|stoj s pokrčenýma nohama, rozkročený
31A26127|vsedě s pokrčenýma nohama, rozkročmo
31A26128|vsedě nebo vleže s pokrčenýma nebo zvednutýma nohama
31A26129|sedí se zkříženýma nohama jako krejčí při práci
31A261291|Buddha-posture, 'lotus'-posture
31A262|nohy v různých polohách
31A2621|jedna noha před druhou
31A26211|jedna noha před druhou, pozice pro chůzi
31A26212|jednu nohu před druhou, jedno koleno pokrčené, výpad
31A26213|pokrčené nohy s koleny na zemi, jedna před druhou
31A2622|pokrčené nohy natažené dopředu nebo dozadu, s kolenem nebo chodidlem položeným na vyvýšeném místě
31A2623|stoj na jedné noze, druhá noha dopředu
31A26231|stoj na jedné noze, druhá noha rovně dopředu
31A262311|stoj na jedné noze, druhá noha vpřed, (téměř) vodorovně, husí krok, "Hahnentritt"
31A26232|stoj na jedné noze, druhá noha je pokrčená dopředu
31A262321|stoj na jedné noze, druhá noha je pokrčená a natažená dopředu
31A262322|stoj na jedné noze, druhá noha vpředu, přidržovaná rukou (rukama)
31A2624|stoj na jedné noze, druhá noha držena vbok
31A26241|stoj na jedné noze, druhá noha držena vbok, rovně
31A26242|stojí na jedné noze, druhou nohu drží pokrčenou na stranu
31A2625|stoj na jedné noze, druhá noha dozadu
31A26251|stoj na jedné noze, druhá noha vzadu, rovně
31A26252|stoj na jedné noze, druhá noha je ohnutá dozadu
31A262521|stoj na jedné noze, druhá noha je ohnutá dozadu a zvednutá
31A262522|stoj na jedné noze, druhou nohu drží za ruku (ruce)
31A2626|vsedě nebo vleže s jednou nohou nataženou dopředu a druhou zvednutou nahoru
31A2627|ve stoje, v předklonu, vsedě nebo vleže se zkříženýma nohama
31A2628|sezení s chodidlem jedné nohy položeným na koleni druhé nohy
31A27|pohyby lidského těla
31A271|pohyb lidského těla vpřed
31A2711|walking
31A27111|pacing, striding
31A27112|running
31A27113|strolling
31A2712|plazení, chůze po čtyřech
31A27121|chůze po kolenou
31A2713|tottering, staggering, reeling
31A2714|hopping
31A2715|rolling
31A2716|kotrmelce (ruce se dotýkají země)
31A2717|chůze po rukou
31A2719|backward movement
31A272|pohyb nahoru a dolů
31A2721|jumping up
31A2722|pulling oneself up
31A2723|climbing
31A2724|jumping down
31A2725|descending
31A2726|šlapat, dupat, dupat po někom nebo něčem
31A273|passive motion
31A2731|falling
31A2732|slipping
31A27321|stumbling
31A2733|being carried
31A27331|being supported
31A2734|being dragged
31A2735|being thrown
31A274|movement ~ objects
31A2741|throwing something
31A27411|releasing something
31A27412|throwing down something
31A2742|po něčem sáhnout
31A2743|trefování se do něčeho
31A2744|kicking something
31A2745|grasping something
31A2746|breaking something
31A2747|drawing, pulling something
31A2748|pushing something
31A27481|turning something, (causing) circular movement
31A275|some other movements
31A2751|kroucení (pohyb lidského těla)
31A2752|strečink (pohyb lidského těla)
31A2753|otáčení, kroucení (pohyb lidského těla)
31A2754|pohyb ramen
31A2755|pohyb nohou
31A2756|ohyb dozadu
31A2757|kotrmelec (boční salto)
31A276|pohyb ve vzduchu
31A2761|stoupání (pohyb ve vzduchu)
31A2762|flying
31A2763|vznášející se ve vzduchu
31A27631|sedět nebo stát na mracích
31A2764|padá vzduchem
31A2765|salto mortale (pohyb ve vzduchu)
31A277|pohyb ve vodě
31A2771|wading, paddling
31A2772|koupání (pohyb ve vodě)
31A2773|plavání (pohyb ve vodě)
31A2774|plovoucí (pohyb ve vodě)
31A2775|potápění (pohyb ve vodě)
31A2776|potopení (pohyb ve vodě)
31A2777|zůstat v suspenzi (pohyb ve vodě)
31A2778|vynořuje se z vody
31A2779|chůze po vodě
31A28|člověk a jeho stín
31A281|stín prodaný ďáblu
31A2811|muž bez stínu
31A282|man following his shadow
31A283|man fighting his own shadow
31A3|(pět) smyslů
31A30|"Sensi", "Sensi, come si possono rappresentare in una figura sola", "Senso", "Sentimenti del corpo" (Ripa)
31A31|zrak, pohled (jeden z pěti smyslů)
31A310|'Viso' (Ripa)
31A311|eyeglasses, spectacles
31A3111|monocle, single lorgnette
31A3112|sun-glasses, dark-tinted glasses
31A312|magnifying glass
31A313|'figura cuncta videntis'
31A314|někoho špehovat
31A319|rušení zraku
31A3191|blindfold
31A32|sluch, naslouchání (jeden z pěti smyslů)
31A320|'Udito' (Ripa)
31A321|hearing-aid
31A329|eavesdropper
31A33|čich, čichání (jeden z pěti smyslů)
31A330|'Odorato' (Ripa)
31A331|agreeable smell
31A332|disagreeable, repellent smell
31A333|olfactory concepts
31A3331|smell sources
31A3332|odour carriers
31A3333|fragrant spaces
31A334|gesta a úkony ~ čich
31A3341|sniffing
31A3342|gesta a úkony vyvolávající zápach
31A34|chuť, ochutnávání (jeden z pěti smyslů)
31A340|'Gusto' (Ripa)
31A341|agreeable versus disagreeable taste
31A3411|agreeable taste
31A3412|disagreeable taste
31A342|sweet (taste)
31A3420|sladká chuť, znázorněná alegoricky nebo symbolicky
31A343|salt (taste)
31A344|sour (taste)
31A345|bitter (taste)
31A3450|hořká chuť, znázorněná alegoricky nebo symbolicky
31A35|hmat, cit (jeden z pěti smyslů)
31A350|'Tatto' (Ripa)
31A351|agreeable feeling
31A352|disagreeable feeling
31A4|postižení, deformace a zrůdnosti; nemoci
31A41|disabilities, deformations
31A411|postižení očí
31A4111|blind, blindness
31A41111|slepý vede slepého (Matouš 15:14)
31A41112|zastávka, která vede slepého
31A41113|jak slepý trefí prase
31A4112|cross-eyed; squint
31A4113|cataract
31A4114|near-sightedness, myopia
31A4115|far-sightedness
31A412|deaf, deafness
31A4121|hluchoněmí, hluchoněmí
31A413|deformace hlavy
31A4131|hare-lip
31A414|paralytic
31A415|crippled
31A4151|club-foot
31A4152|wooden leg
31A4153|crutches
31A4154|wheelchair, bathchair
31A4155|brace, calliper
31A416|crooked, bent person
31A417|hunchback
31A418|albino
31A419|mutilated person
31A4191|osoba s jednou rukou
31A42|lidské bytosti (ať už legendární nebo ne) abnormálních proporcí, velikosti, síly atd.
31A421|giants, colossi
31A422|dwarfs
31A4221|pygmies, midgets
31A4222|goblins, hobgoblins
31A4223|'grylloi'
31A423|lidské bytosti s nadlidskými schopnostmi nebo výkony
31A423(...)|lidské bytosti s nadlidskými schopnostmi nebo úspěchy (s JMÉNEM)
31A43|multiple birth (legendary)
31A431|velmi vysoký počet porodů
31A431(...)|velmi vysoký počet porodů (s ČÍSLEM)
31A44|antropomorfní bytosti (legendární nebo ne) s hlavami, končetinami nebo orgány abnormálního počtu, na abnormálních místech nebo abnormálního tvaru)
31A441|antropomorfní bytosti s chybějícími částmi
31A4411|"Acephalia", "Blemyae", tj. bytosti bez hlavy
31A4412|"Scopodes", "Sciapodes", tj. bytosti s jednou nohou
31A4413|bytosti s jedním okem
31A4414|"Acheiroi", tj. bytosti bez rukou
31A442|antropomorfní bytosti s větším počtem částí, než je obvyklé
31A4421|three-faced being, 'vultus trifrons'
31A44211|'caput triciput', 'signum triceps'
31A4422|antropomorfní bytost se dvěma horními částmi těla
31A443|antropomorfní bytosti s končetinami, orgány atd. na neobvyklých místech
31A4431|"oculi in humeris habentes
31A444|antropomorfní bytosti s částmi abnormálního tvaru
31A4441|excessive hairiness
31A44411|wild man, wodewose, woodehouse
31A44412|osoba s velkými vousy
31A45|příšery smíšené lidské a zvířecí podoby; "Mostri" (Ripa)
31A451|příšery ~ zvířata obecně (neurčitého druhu)
31A4511|příšery se zvířecí hlavou
31A45111|příšery se třemi zvířecími hlavami
31A4512|zvířata s lidskou hlavou
31A4512(...)|zvířata s lidskou hlavou (se jménem)
31A452|monsters ~ mammals
31A4521|monsters ~ domestic animals
31A45211|cynocephalus
31A4522|monsters ~ apes, monkeys
31A4523|monsters ~ predatory animals (sphinx, 'manticora')
31A45231|sphinx (lion/woman); 'Sfinge' (Ripa)
31A45232|'manticora'
31A4524|monsters ~ hoofed animals
31A4525|monsters ~ trunked animals
31A4526|monsters ~ rodents
31A4527|monsters ~ swimming mammals
31A4528|monsters ~ flying mammals
31A4529|monsters ~ other mammals
31A453|monsters ~ birds
31A4531|siréna (pohádkový pták s hlavou ženy)
31A454|monsters ~ reptiles
31A4541|monsters ~ lizards
31A4542|monsters ~ snakes
31A455|monsters ~ amphibians
31A456|monsters ~ fishes
31A4561|merman
31A457|monsters ~ lower animals
31A458|pohádkové bytosti s křídly
31A4581|fairy
31A4582|elf
31A46|diseases
31A461|pain
31A4611|fever
31A46110|'Febre' (Ripa)
31A462|nemoci postihující celé tělo
31A462(...)|nemoci postihující celé tělo (s NAME)
31A4621|plague
31A46210|personifikace moru
31A4622|leprosy
31A46221|leper's rattle
31A46222|leprosarium
31A46223|leper's procession
31A4623|(other) contagious diseases
31A4623(...)|(jiné) nakažlivé nemoci (s NÁZVEM)
31A46230|contagious disease personified; 'Contagione' (Ripa)
31A4624|kožní a pohlavní choroby
31A4624(...)|kožní a pohlavní choroby (s NAME)
31A4624(SYPHILIS)|kožní a pohlavní choroby: syfilis
31A46241|itching
31A46242|ulcer
31A4625|dropsy
31A4626|aids
31A4629|poisoning
31A4629(...)|otravy (s NAME)
31A4629(ERGOTISM)|poisoning: ergotism
31A463|nemoci postihující části těla
31A463(...)|nemoci postihující části těla (s NÁZVEM)
31A4631|zlomeniny kostí
31A4632|infekce a rány
31A46321|scar, cicatrix
31A4633|onemocnění hlavy nebo jejích částí
31A46331|headache
31A46332|cold (disease)
31A463321|sneezing
31A463322|coughing
31A46333|toothache
31A4634|tumours
31A46341|external tumours
31A46342|internal tumours
31A464|emotional illness, derangement, madness
31A4640|Madness
31A4641|possession (by demons)
31A4642|mania, obsession
31A46421|epidemic obsession
31A464211|dancing mania, St. Vitus's dance
31A469|health
31A4690|Health, 'Sanitas'; 'Sanità' (Ripa)
31A5|péče o tělo, hygiena
31A51|making toilet
31A511|mirror
31A5111|pohled do zrcadla; (případně: rozjímání nad vlastní krásou)
31A51111|odraz (v zrcadle)
31A511111|distortion
31A5112|magic beautification
31A512|oblékání šperků
31A513|making up
31A514|using scents, perfumes, ointments, etc.
31A5141|scents
31A5141(...)|vůně (s NAME)
31A5142|perfumes
31A5142(...)|parfémy (s NAME)
31A5143|ointments
31A5144|powder ~ making toilet
31A5145|implements ~ making toilet
31A5145(...)|nářadí ~ výroba toalety (s NAME)
31A51451|pomander, musk ball
31A51452|perfume bottle
31A51453|ointment-jar
31A51454|powder-box
31A51455|lipstick
31A515|malování těla nebo obličeje
31A5151|tattooing
31A51511|tattoo
31A52|péče o ruce a nohy
31A521|manicure
31A522|pedicure
31A523|"Spinario", dítě vytahující si trn z nohy
31A53|hairdress
31A531|péče o vlasy
31A5311|hřeben, kartáč a další nástroje (péče o vlasy)
31A532|hair-cutting
31A5321|hairdresser
31A533|styly účesů
31A533(...)|styly účesů (s NAME)
31A5331|wig
31A5332|shaven head
31A5333|tonsure
31A5334|pramen vlasů
31A5339|baldness
31A534|beard
31A5341|moustache
31A5342|whiskers
31A53421|sideburns
31A5349|falešné vousy nebo knír
31A535|barber, barbershop
31A5351|razor
31A5352|barber's basin
31A5353|shaving, being shaved
31A53531|shaving oneself
31A539|tousled hair
31A54|mytí a koupání
31A541|washing one's hands
31A542|mytí obličeje a hlavy
31A5421|brushing one's teeth
31A54211|toothbrush
31A54212|toothpick
31A543|washing one's feet
31A544|washing another person's feet
31A545|koupání
31A5451|public baths
31A5452|hip-bath
31A5453|shower-bath
31A5454|tub-bath
31A5455|steambath
31A5459|'après le bain'
31A546|toaletní potřeby ~ mytí a koupání
31A5461|soap
31A54611|soap-bubble
31A5462|brush, sponge, etc. (toilet articles)
31A5463|towel
31A5464|bath-robe, dressing-gown
31A549|drying, being dried
31A55|oblékání a svlékání
31A551|dressing oneself, getting dressed
31A5511|šněrování korzetu
31A552|undressing oneself, getting undressed
31A553|obouvání (zavazování) nebo zouvání (rozvazování) sandálů nebo bot
31A5531|oblékání a svlékání punčoch
31A554|dressing someone else
31A5541|stripping, undressing someone else
31A559|partially clothed
31A5591|négligé
31A56|servant
31A57|odstraňování hmyzu z těla
31A571|'motherly care', delousing
31A572|hledání blech
31A58|body-building
31A59|absence hygieny, nečistota
31A6|physical needs
31A61|urination
31A611|chamber-pot
31A62|defecation
31A621|flatulence
31A622|digestion
31A6220|'Digestione' (Ripa)
31A623|faeces, excrement
31A63|vomiting
31A631|hiccoughing
31A64|nose-blowing
31A65|spitting
31A651|spittle, spit
31A66|sweating, perspiration
31A7|pohlaví (lidská bytost)
31A71|male sex; man
31A710|symboly mužnosti
31A711|masculinity
31A712|soutěž krásy pro muže; soutěž v kulturistice
31A7121|Mr Universe
31A719|womanish man, molly-coddle, milksop
31A7191|man doing woman's work
31A72|female sex; woman
31A720|symboly ženskosti
31A721|femininity
31A7211|virginity
31A72110|'Verginità' (Ripa)
31A722|soutěž krásy pro ženy
31A7221|Miss World
